0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.031199999153614044,0.11060000211000443,0.08250000327825546,0.0421999990940094,0.06120000034570694,0.06210000067949295,0.08030000329017639,0.024900000542402267,0.03269999846816063,0.02930000051856041,0.06270000338554382,0.04390000179409981,0.05999999865889549,0.03790000081062317,0.055799998342990875,0.037300001829862595,0.027899999171495438,0.04650000110268593,0.08940000087022781
0.017799999564886093,0.023600000888109207,0.031599998474121094,0.04639999940991402,0.045099999755620956,0.05180000141263008,0.0674000009894371,0.02539999969303608,0.027300000190734863,0.06629999727010727,0.051600001752376556,0.03020000085234642,0.07029999792575836,0.050999999046325684,0.053199999034404755,0.07000000029802322,0.05860000103712082,0.023499999195337296,0.0421999990940094
0.06340000033378601,0.03779999911785126,0.05790000036358833,0.03759999945759773,0.02019999921321869,0.038600001484155655,0.04690000042319298,0.03310000151395798,0.03880000114440918,0.050599999725818634,0.09600000083446503,0.02449999935925007,0.04349999874830246,0.03869999945163727,0.059300001710653305,0.04639999940991402,0.027000000700354576,0.04179999977350235,0.06970000267028809
0.04399999976158142,0.04039999842643738,0.050999999046325684,0.05000000074505806,0.04749999940395355,0.05310000106692314,0.03200000151991844,0.04839999973773956,0.02319999970495701,0.054999999701976776,0.032999999821186066,0.0357000008225441,0.036400001496076584,0.0551999993622303,0.03799999877810478,0.03720000013709068,0.05429999902844429,0.07680000364780426,0.053599998354911804
0.031199999153614044,0.07169999927282333,0.04010000079870224,0.0430000014603138,0.05429999902844429,0.05889999866485596,0.04800000041723251,0.04800000041723251,0.024299999698996544,0.06780000030994415,0.04619999974966049,0.041999999433755875,0.04019999876618385,0.07859999686479568,0.042899999767541885,0.0649000033736229,0.04859999939799309,0.08780000358819962,0.05209999904036522
0.04740000143647194,0.040800001472234726,0.03350000083446503,0.03579999879002571,0.026499999687075615,0.059700001031160355,0.05609999969601631,0.03660000115633011,0.03689999878406525,0.05950000137090683,0.017799999564886093,0.04500000178813934,0.0551999993622303,0.045899998396635056,0.024700000882148743,0.03440000116825104,0.08169999718666077,0.04270000010728836,0.08129999786615372
0.052000001072883606,0.07360000163316727,0.035999998450279236,0.06520000100135803,0.038100000470876694,0.07930000126361847,0.061400000005960464,0.05389999970793724,0.02710000053048134,0.07530000060796738,0.04800000041723251,0.03629999980330467,0.08320000022649765,0.0868000015616417,0.10819999873638153,0.0348999984562397,0.053300000727176666,0.07580000162124634,0.06920000165700912
0.06199999898672104,0.0568000003695488,0.04650000110268593,0.03009999915957451,0.04309999942779541,0.04179999977350235,0.046300001442432404,0.01940000057220459,0.0430000014603138,0.02850000001490116,0.05909999832510948,0.05730000138282776,0.033900000154972076,0.03449999913573265,0.04340000078082085,0.032499998807907104,0.01730000041425228,0.04749999940395355,0.06499999761581421
0.009399999864399433,0.028599999845027924,0.018699999898672104,0.03240000084042549,0.019099999219179153,0.06120000034570694,0.0333000011742115,0.013100000098347664,0.054099999368190765,0.030799999833106995,0.02879999950528145,0.021299999207258224,0.032099999487400055,0.053599998354911804,0.05429999902844429,0.05169999971985817,0.05130000039935112,0.028599999845027924,0.024700000882148743
0.0333000011742115,0.02759999968111515,0.04179999977350235,0.02319999970495701,0.04309999942779541,0.03319999948143959,0.02810000069439411,0.04580000042915344,0.025100000202655792,0.03280000016093254,0.02850000001490116,0.03280000016093254,0.030400000512599945,0.020600000396370888,0.0272000003606081,0.020800000056624413,0.014600000344216824,0.03920000046491623,0.039000000804662704
0.028999999165534973,0.03680000081658363,0.042500000447034836,0.02329999953508377,0.02250000089406967,0.053599998354911804,0.05299999937415123,0.020400000736117363,0.025599999353289604,0.01679999940097332,0.03060000017285347,0.03480000048875809,0.049300000071525574,0.049400001764297485,0.04450000077486038,0.04729999974370003,0.031099999323487282,0.030799999833106995,0.06650000065565109
0.07689999788999557,0.0364999994635582,0.06239999830722809,0.03959999978542328,0.04740000143647194,0.010300000198185444,0.04560000076889992,0.056299999356269836,0.021400000900030136,0.013799999840557575,0.041999999433755875,0.05810000002384186,0.02630000002682209,0.0364999994635582,0.09120000153779984,0.02930000051856041,0.014399999752640724,0.03849999979138374,0.0215000007301569
0.04749999940395355,0.0414000004529953,0.03750000149011612,0.03280000016093254,0.0333000011742115,0.04569999873638153,0.04179999977350235,0.05490000173449516,0.05249999836087227,0.02410000003874302,0.05079999938607216,0.06419999897480011,0.03290000185370445,0.07360000163316727,0.0471000000834465,0.030799999833106995,0.050700001418590546,0.05909999832510948,0.07599999755620956
0.03480000048875809,0.054499998688697815,0.03709999844431877,0.0544000007212162,0.033799998462200165,0.057100001722574234,0.04899999871850014,0.059700001031160355,0.04360000044107437,0.04540000110864639,0.06589999794960022,0.03959999978542328,0.04529999941587448,0.07569999992847443,0.032600000500679016,0.07429999858140945,0.06120000034570694,0.06880000233650208,0.08259999752044678
0.03709999844431877,0.03779999911785126,0.02979999966919422,0.03220000118017197,0.027899999171495438,0.05079999938607216,0.0568000003695488,0.06809999793767929,0.05490000173449516,0.02160000056028366,0.03739999979734421,0.03460000082850456,0.04179999977350235,0.045899998396635056,0.05220000073313713,0.07639999687671661,0.05389999970793724,0.05040000006556511,0.07580000162124634
0.061500001698732376,0.05460000038146973,0.051500000059604645,0.0649000033736229,0.043699998408555984,0.05739999935030937,0.08179999887943268,0.08049999922513962,0.03449999913573265,0.020500000566244125,0.0471000000834465,0.06300000101327896,0.06809999793767929,0.046799998730421066,0.08129999786615372,0.0649000033736229,0.04470000043511391,0.09619999676942825,0.10440000146627426
0.04919999837875366,0.03689999878406525,0.03220000118017197,0.0203000009059906,0.018799999728798866,0.05660000070929527,0.03629999980330467,0.04190000146627426,0.04149999842047691,0.020600000396370888,0.05660000070929527,0.04390000179409981,0.027300000190734863,0.052400000393390656,0.04839999973773956,0.03880000114440918,0.03689999878406525,0.04500000178813934,0.055399999022483826
0.04129999876022339,0.025200000032782555,0.031199999153614044,0.03400000184774399,0.024000000208616257,0.0697999969124794,0.05590000003576279,0.03869999945163727,0.06790000200271606,0.04600000008940697,0.07599999755620956,0.05050000175833702,0.044199999421834946,0.059700001031160355,0.057100001722574234,0.059300001710653305,0.0502999983727932,0.04430000111460686,0.06499999761581421
0.07729999721050262,0.05119999870657921,0.03700000047683716,0.03359999880194664,0.030899999663233757,0.04390000179409981,0.052400000393390656,0.06159999966621399,0.013500000350177288,0.03539999946951866,0.07349999994039536,0.06239999830722809,0.05900000035762787,0.038100000470876694,0.05990000069141388,0.058400001376867294,0.020800000056624413,0.03280000016093254,0.11659999936819077
0.07699999958276749,0.04360000044107437,0.07580000162124634,0.060600001364946365,0.024000000208616257,0.0544000007212162,0.05739999935030937,0.05900000035762787,0.006300000008195639,0.021400000900030136,0.07410000264644623,0.04430000111460686,0.05310000106692314,0.05640000104904175,0.04259999841451645,0.06620000302791595,0.04039999842643738,0.05429999902844429,0.07819999754428864
