S10,S11,S1,S2,S3,S4,S5,S6,S7,S8,S9
0.8828005790710449,0.9929971694946289,0.9663865566253662,0.9845938086509705,0.9922969341278076,0.924369752407074,0.9901960492134094,0.9859943985939026,0.9747899174690247,0.9355742335319519,0.9908963441848755
0.9341917037963867,0.9084406495094299,0.8630136847496033,0.7534246444702148,0.9101978540420532,0.8280060887336731,0.7488584518432617,0.853881299495697,0.931506872177124,0.8386605978012085,0.8782343864440918
0.9345157146453857,0.941336989402771,0.9795361757278442,1.0,0.9799714088439941,0.9771101474761963,0.9413447976112366,0.9728183150291443,0.9685264825820923,0.8969957232475281,0.9771101474761963
0.7572519183158875,0.7816793918609619,0.8824427723884583,0.7847328186035156,0.9386084675788879,0.9508867859840393,0.9467939734458923,0.9590722918510437,0.9031378030776978,0.9781718850135803,0.968622088432312
0.7431318759918213,0.6868131756782532,0.7829670310020447,0.8392857313156128,0.848901093006134,0.8458015322685242,0.8442748188972473,0.800000011920929,0.800000011920929,0.8381679654121399,0.8519083857536316
0.8359712362289429,0.7798560857772827,0.8863309621810913,0.7913669347763062,0.9079136848449707,0.9453237652778625,0.8626373410224915,0.817307710647583,0.7156593203544617,0.7554945349693298,0.848901093006134
0.7789473533630371,0.6947368383407593,0.8923976421356201,0.9192982316017151,0.8912280797958374,0.9660818576812744,0.9111111164093018,0.8460431694984436,0.7553957104682922,0.8748201727867126,0.9064748287200928
0.935869574546814,0.927173912525177,0.905434787273407,0.928260862827301,0.958695650100708,0.884782612323761,0.9195652008056641,0.970652163028717,0.8853800892829895,0.859649121761322,0.9356725215911865
0.8709677457809448,0.8308895230293274,0.908113420009613,0.8787878751754761,0.9120234847068787,0.6744868159294128,0.9227761626243591,0.8455523252487183,0.7829912304878235,0.8782608509063721,0.8804348111152649
0.9784836173057556,0.8401639461517334,0.876024603843689,0.9702869057655334,0.9395492076873779,0.9702869057655334,0.9764344096183777,0.9528688788414001,0.8555327653884888,0.9354507923126221,0.793743908405304
