S10,S11,S1,S2,S3,S4,S5,S6,S7,S8,S9
0.943683385848999,0.988095223903656,0.9964985847473145,0.9950980544090271,0.9971988797187805,0.9698879718780518,0.9901960492134094,0.9726890921592712,0.9670868515968323,0.9691876769065857,0.981792688369751
0.9928469061851501,0.9442059993743896,0.9391171932220459,0.9193302989006042,0.9649924039840698,0.9345510005950928,0.901065468788147,0.8858447670936584,0.931506872177124,0.8964992165565491,0.95281583070755
0.968622088432312,0.9222373962402344,0.9809004068374634,1.0,0.9899857044219971,0.9814019799232483,0.9713876843452454,0.991416335105896,0.9456366300582886,0.9713876843452454,0.9871244430541992
0.7877862453460693,0.829007625579834,0.8625954389572144,0.8320610523223877,0.9768076539039612,0.9740791320800781,0.9536153078079224,0.9768076539039612,0.9236016273498535,0.9577080607414246,0.9563437700271606
0.7348901033401489,0.7129120826721191,0.8997252583503723,0.8310439586639404,0.8585164546966553,0.8809160590171814,0.9312977194786072,0.847328245639801,0.8366411924362183,0.8671755790710449,0.8625954389572144
0.936690628528595,0.9151079058647156,0.9496402740478516,0.9611510634422302,0.936690628528595,0.9395683407783508,0.7939560413360596,0.8777472376823425,0.7747252583503723,0.8008241653442383,0.7884615659713745
0.9438596367835999,0.8959064483642578,0.9438596367835999,0.9415204524993896,0.9555555582046509,0.9719298481941223,0.9076023101806641,0.9107913374900818,0.9064748287200928,0.930935263633728,0.902158260345459
0.9423912763595581,0.998913049697876,0.969565212726593,0.9847826361656189,0.9967391490936279,0.9836956262588501,0.9413043260574341,0.977173924446106,0.9228070378303528,0.9181286692619324,0.9181286692619324
0.9286412596702576,0.8494623899459839,0.8181818127632141,0.9628543257713318,0.9266862273216248,0.7898338437080383,0.9648093581199646,0.834799587726593,0.8719452619552612,0.945652186870575,0.85326087474823
0.9743852615356445,0.9774590134620667,0.9549180269241333,0.9795082211494446,0.9805327653884888,0.9805327653884888,0.9764344096183777,0.9856557250022888,0.9672130942344666,0.9477459192276001,0.8181818127632141
