S10,S11,S1,S2,S3,S4,S5,S6,S7,S8,S9
0.4429223835468292,0.7233893275260925,0.813725471496582,0.8746498823165894,0.9285714030265808,0.7521008253097534,0.7268907427787781,0.8774510025978088,0.8571428656578064,0.8333333134651184,0.8613445162773132
0.8783977031707764,0.7124463319778442,0.6362252831459045,0.4444444477558136,0.543379008769989,0.43683409690856934,0.5418569445610046,0.37899544835090637,0.5312024354934692,0.3774733543395996,0.4840182662010193
0.909959077835083,0.7012278437614441,0.9713506102561951,0.9971387982368469,0.8597997426986694,0.8082975745201111,0.7467811107635498,0.8612303137779236,0.7839770913124084,0.6866952776908875,0.8712446093559265
0.6335877776145935,0.4061068594455719,0.7175572514533997,0.665648877620697,0.8581173419952393,0.8021827936172485,0.66439288854599,0.9154161214828491,0.7953615188598633,0.727148711681366,0.7817189693450928
0.5782967209815979,0.43406593799591064,0.6456043720245361,0.6744505763053894,0.6346153616905212,0.7297710180282593,0.70534348487854,0.732824444770813,0.665648877620697,0.7083969712257385,0.8320610523223877
0.5812949538230896,0.4143884778022766,0.6057553887367249,0.6230216026306152,0.8503597378730774,0.7755395770072937,0.8159340620040894,0.7060439586639404,0.7046703100204468,0.5041208863258362,0.5920329689979553
0.75789475440979,0.6982455849647522,0.8561403751373291,0.8912280797958374,0.8222222328186035,0.9274854063987732,0.8397660851478577,0.7151079177856445,0.6748201251029968,0.6589928269386292,0.6820144057273865
0.833695650100708,0.6695652008056641,0.530434787273407,0.5652173757553101,0.8597826361656189,0.655434787273407,0.740217387676239,0.66847825050354,0.8187134265899658,0.7169590592384338,0.859649121761322
0.8103616833686829,0.432062566280365,0.4838709533214569,0.6207233667373657,0.7976539731025696,0.6207233667373657,0.7448680400848389,0.6011730432510376,0.8338220715522766,0.7760869860649109,0.7130434513092041
0.8391393423080444,0.49077868461608887,0.806352436542511,0.6823770403862,0.8627049326896667,0.7243852615356445,0.7336065769195557,0.743852436542511,0.8032786846160889,0.6956967115402222,0.6803519129753113
