S10,S11,S1,S2,S3,S4,S5,S6,S7,S8,S9
0.7549467086791992,0.7962185144424438,0.9530812501907349,0.8767507076263428,0.9390756487846375,0.9537814855575562,0.8564425706863403,0.9495798349380493,0.8788515329360962,0.9075630307197571,0.9579831957817078
0.8969957232475281,0.7939913868904114,0.8158295154571533,0.5936073064804077,0.7686453461647034,0.7640791535377502,0.6438356041908264,0.5692541599273682,0.698630154132843,0.5114155411720276,0.7945205569267273
0.9222373962402344,0.7557981014251709,0.9795361757278442,0.9985693693161011,0.9713876843452454,0.8841201663017273,0.9055793881416321,0.9484978318214417,0.7510729432106018,0.7782546281814575,0.9370529055595398
0.7358778715133667,0.6748091578483582,0.7312977313995361,0.7297710180282593,0.937244176864624,0.9263301491737366,0.7230559587478638,0.9536153078079224,0.8894952535629272,0.8021827936172485,0.8622100949287415
0.723901093006134,0.5480769276618958,0.6346153616905212,0.7541208863258362,0.6840659379959106,0.8198473453521729,0.8137404322624207,0.8152672052383423,0.7038167715072632,0.7786259651184082,0.8488549590110779
0.6978417038917542,0.6158273220062256,0.6992805600166321,0.7482014298439026,0.8661870360374451,0.8057553768157959,0.8530219793319702,0.7568681240081787,0.7225274443626404,0.6057692170143127,0.6346153616905212
0.7883040904998779,0.7637426853179932,0.8643274903297424,0.8140350580215454,0.8947368264198303,0.9216374158859253,0.8807017803192139,0.8201438784599304,0.6848920583724976,0.6848920583724976,0.7755395770072937
0.8815217614173889,0.83152174949646,0.626086950302124,0.6739130616188049,0.8673912882804871,0.7858695387840271,0.779347836971283,0.886956512928009,0.7649123072624207,0.6970760226249695,0.8888888955116272
0.7956989407539368,0.6353861093521118,0.7673509120941162,0.7526881694793701,0.8924731016159058,0.6793743968009949,0.8093841671943665,0.6911045908927917,0.7497556209564209,0.876086950302124,0.844565212726593
0.8227459192276001,0.881147563457489,0.8524590134620667,0.7356557250022888,0.9149590134620667,0.7684426307678223,0.7131147384643555,0.9446721076965332,0.7407786846160889,0.7325819730758667,0.6901270747184753
