S10,S11,S1,S2,S3,S4,S5,S6,S7,S8,S9
0.5859969854354858,0.7850140333175659,0.8123249411582947,0.970588207244873,0.9810924530029297,0.7240896224975586,0.6855742335319519,0.8704481720924377,0.8557422757148743,0.9054622054100037,0.8725489974021912
0.902718186378479,0.5836910009384155,0.4992389678955078,0.4840182662010193,0.6453576683998108,0.44140028953552246,0.44748857617378235,0.43683409690856934,0.6347032189369202,0.33485540747642517,0.40334856510162354
0.8840382099151611,0.7107776403427124,0.9713506102561951,0.9985693693161011,0.8640915751457214,0.7839770913124084,0.7439199090003967,0.8454935550689697,0.8469241857528687,0.7753934264183044,0.8640915751457214
0.6519083976745605,0.3984732925891876,0.6992366313934326,0.7022900581359863,0.7980900406837463,0.8362892270088196,0.6180081963539124,0.9249659180641174,0.8417462706565857,0.75716233253479,0.8008185625076294
0.5398351550102234,0.3956044018268585,0.5851648449897766,0.6098901033401489,0.6359890103340149,0.658015251159668,0.6549618244171143,0.7312977313995361,0.6870229244232178,0.732824444770813,0.8427481055259705
0.597122311592102,0.43021583557128906,0.6158273220062256,0.6244604587554932,0.8474820256233215,0.768345296382904,0.8131868243217468,0.7225274443626404,0.7486263513565063,0.5824176073074341,0.6387362480163574
0.7918128371238708,0.7064327597618103,0.8701754212379456,0.8736842274665833,0.8771929740905762,0.871345043182373,0.8128654956817627,0.7755395770072937,0.6820144057273865,0.6848920583724976,0.7496402859687805
0.7869565486907959,0.739130437374115,0.613043487071991,0.810869574546814,0.8152173757553101,0.594565212726593,0.7532608509063721,0.633695662021637,0.8280701637268066,0.6152046918869019,0.8187134265899658
0.8387096524238586,0.5307917594909668,0.5738025307655334,0.5552297234535217,0.7497556209564209,0.6793743968009949,0.7966764569282532,0.5913978219032288,0.8357771039009094,0.716304361820221,0.7250000238418579
0.8831967115402222,0.8022540807723999,0.7756147384643555,0.6034836173057556,0.868852436542511,0.6731557250022888,0.7356557250022888,0.7858606576919556,0.8196721076965332,0.5717213153839111,0.6881720423698425
