mav,var,zc,iemg,wl,wamp,mavs,rms,ssc,msq,v3,ld,dabs,mfl,mpr,mnf,psr,arc1,arc2,arc3,arc4,cc1,cc2,cc3,cca,dwtc1,dwtc2,dwtpc1,dwtpc2,dwtpc3
7.6923079788684845,6.508875638246536,19.723865389823914,9.664694219827652,11.24260351061821,15.384615957736969,6.508875638246536,8.086784929037094,8.678501099348068,8.678501099348068,10.453648865222931,6.508875638246536,6.3116371631622314,5.719920992851257,10.8481265604496,7.6923079788684845,3.9447732269763947,9.072978049516678,10.256410390138626,9.664694219827652,14.398421347141266,32.741618156433105,7.297830283641815,8.875739574432373,7.297830283641815,6.3116371631622314,6.706114113330841,7.297830283641815,7.297830283641815,5.917159840464592
10.126582533121109,6.751054525375366,41.49085879325867,14.908578991889954,12.517580389976501,42.19409227371216,6.751054525375366,8.438818901777267,11.81434616446495,9.845288097858429,6.469760835170746,7.313642650842667,14.205344021320343,11.53305172920227,9.423347562551498,11.39240488409996,5.344584956765175,11.11111119389534,8.720112591981888,15.330520272254944,8.438818901777267,5.766525864601135,6.469760835170746,4.641350358724594,5.766525864601135,6.751054525375366,6.891702115535736,7.454289495944977,6.610407680273056,5.766525864601135
6.351550668478012,6.942392885684967,34.41654443740845,35.155096650123596,35.4505181312561,52.88035273551941,7.533235102891922,7.237813621759415,12.112259864807129,8.567208051681519,7.237813621759415,6.351550668478012,10.635155439376831,7.533235102891922,11.225996911525726,12.703101336956024,5.612998455762863,11.37370765209198,8.862629532814026,9.896602481603622,12.259970605373383,56.86853528022766,6.794682145118713,7.385524362325668,7.533235102891922,5.908419564366341,6.351550668478012,8.124076575040817,7.533235102891922,7.82865583896637
10.930576175451279,7.533235102891922,57.016247510910034,12.55539208650589,19.497784972190857,52.88035273551941,6.351550668478012,4.726735502481461,15.65731167793274,11.521418392658234,8.271787315607071,5.760709196329117,10.635155439376831,6.942392885684967,18.02067905664444,9.01033952832222,5.612998455762863,9.305761009454727,9.01033952832222,11.964549124240875,11.521418392658234,4.726735502481461,5.908419564366341,4.726735502481461,5.3175777196884155,8.862629532814026,6.499261409044266,6.942392885684967,6.0561299324035645,8.271787315607071
7.744874805212021,8.428245782852173,23.917995393276215,11.617311835289001,17.539863288402557,30.29612898826599,5.466970428824425,7.9726651310920715,8.883827179670334,6.8337127566337585,6.378132104873657,6.150341778993607,6.378132104873657,7.51708447933197,12.072893232107162,10.250569134950638,6.378132104873657,10.022778809070587,13.439635932445526,8.428245782852173,8.200455456972122,29.38496470451355,6.150341778993607,8.200455456972122,7.744874805212021,7.744874805212021,6.605922430753708,8.428245782852173,6.150341778993607,4.783599078655243
